Index,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted
2013-02-15,66.978569,67.165718,65.702858,65.737144,97936300,48.644348
2013-02-19,65.871429,66.104286,64.835716,65.71286,108945900,48.626381
2013-02-20,65.384285,65.384285,64.114288,64.121429,119075600,47.448746
2013-02-21,63.714287,64.167145,63.259998,63.722858,111795600,47.153812
2013-02-22,64.178574,64.514282,63.799999,64.401428,82663700,47.655949
2013-02-25,64.835716,65.017143,63.224285,63.257141,93144800,46.809193
2013-02-26,63.402859,64.505714,62.522858,64.138573,125374900,47.461437
2013-02-27,64.061432,64.634285,62.950001,63.509998,146837600,46.996304
2013-02-28,63.435715,63.98143,63.057144,63.057144,80628800,46.661194
2013-03-01,62.57143,62.597141,61.425713,61.495716,138112100,45.505772
2013-03-04,61.114285,61.171429,59.857143,60.007141,145688900,44.404247
2013-03-05,60.21143,62.169998,60.107143,61.591427,159608400,45.576591
2013-03-06,62.072857,62.17857,60.632858,60.808571,115062500,44.997299
2013-03-07,60.642857,61.715714,60.151428,61.511429,117118400,45.517395
2013-03-08,61.400002,62.204285,61.23,61.674286,97870500,45.637909
2013-03-11,61.392857,62.715714,60.734287,62.552856,118559000,46.288033
2013-03-12,62.228573,62.697144,61.081429,61.204285,116477900,45.290108
2013-03-13,61.207142,62.07143,60.765713,61.192856,101387300,45.281647
2013-03-14,61.832859,62.091427,61.492859,61.785713,75968900,45.720356
2013-03-15,62.561428,63.46143,62.464287,63.380001,160990200,46.900108
2013-03-18,63.064285,65.351425,63.028572,65.102859,151549300,48.174988
2013-03-19,65.64286,65.852859,64.071426,64.927139,131693800,48.044956
2013-03-20,65.345711,65.375717,64.227142,64.582855,77165200,47.790203
2013-03-21,64.317146,65.425713,64.300003,64.675713,95813900,47.85891
2013-03-22,64.940002,66.014282,64.730003,65.987144,98776300,48.829346
2013-03-25,66.384285,67.135712,65.968575,66.225716,125283900,49.005886
2013-03-26,66.491432,66.548569,65.790001,65.877144,73573500,48.747948
2013-03-27,65.208572,65.257141,64.389999,64.582855,82809300,47.790203
2013-03-28,64.260002,64.545715,63.08857,63.237144,110709900,46.794392
2013-04-01,63.128571,63.385715,61.105713,61.272858,97433000,45.340855
2013-04-02,61.085712,62.591427,60.914288,61.398571,132379800,45.433887
2013-04-03,61.624287,62.468571,61.472858,61.712856,90804000,45.666458
2013-04-04,61.965714,62.142857,60.75,61.102856,89611900,45.21505
2013-04-05,60.642857,60.707142,59.954285,60.457142,95923800,44.737244
2013-04-08,60.692856,61.07143,60.355713,60.887142,75207300,45.055424
2013-04-09,60.908573,61.214287,60.392857,60.997143,76653500,45.136833
2013-04-10,61.157143,62.437141,60.85857,62.241428,93982000,46.057579
2013-04-11,61.959999,62.57,61.599998,62.047142,82091100,45.91383
2013-04-12,62.021427,62.021427,61.298573,61.400002,59653300,45.434944
2013-04-15,61,61.127144,59.935715,59.978573,79380000,44.383114
2013-04-16,60.224285,60.944286,60.081429,60.89143,76442800,45.058605
2013-04-17,60.03857,60.085712,56.872856,57.542858,236264000,42.580715
2013-04-18,57.855713,57.970001,55.677143,56.007141,166574800,41.444313
2013-04-19,55.424286,57.085712,55.014286,55.790001,152318600,41.28363
2013-04-22,56.091427,57.457142,55.895714,56.952858,107480100,42.144138
2013-04-23,57.712856,58.34,56.972858,58.01857,166059600,42.932724
2013-04-24,56.220001,59.32143,56.07143,57.922855,242412800,42.861908
2013-04-25,58.747143,59.134285,58.142857,58.34,96209400,43.170601
2013-04-26,58.544285,59.824287,58.32143,59.599998,191024400,44.102974
2013-04-29,60.064285,61.945713,60,61.445713,160081600,45.468765
2013-04-30,62.157143,63.607143,61.724285,63.254284,172884600,46.807072
2013-05-01,63.494286,63.561428,62.055714,62.755714,126727300,46.438145
2013-05-02,63.111427,64.084282,62.947144,63.645714,105457100,47.096729
2013-05-03,64.472855,64.747147,64.164284,64.28286,90325200,47.568211
2013-05-06,65.101425,66.028572,64.901428,65.815712,124160400,48.702488
2013-05-07,66.424286,66.535713,64.814285,65.522858,120938300,48.485779
2013-05-08,65.577141,66.48143,65.115715,66.262856,118149500,49.033371
2013-05-09,65.687141,66.14286,65.082855,65.252853,99621900,50.615768
2013-05-10,65.424286,65.672859,64.354286,64.709999,83713000,50.194679
2013-05-13,64.501427,65.414284,64.5,64.96286,79237200,50.390827
2013-05-14,64.835716,65.028572,63.164288,63.408573,111779500,49.185184
2013-05-15,62.737144,63,60.337143,61.264286,185403400,47.521889
2013-05-16,60.462856,62.549999,59.842857,62.082859,150801000,48.156841
2013-05-17,62.721428,62.869999,61.572857,61.894287,106976100,48.010574
2013-05-20,61.701427,63.685715,61.442856,63.275715,112894600,49.082119
2013-05-21,62.592857,63.639999,62.028572,62.808571,114005500,48.719761
2013-05-22,63.435715,64.050003,62.602856,63.049999,110759600,48.907043
2013-05-23,62.278572,63.737144,62.255714,63.162857,88255300,48.994583
2013-05-24,62.978573,63.665714,62.908573,63.592857,69041700,49.328129
2013-05-28,64.271431,64.444283,62.978573,63.062859,96536300,48.917015
2013-05-29,62.857143,63.92857,62.771427,63.564285,82644100,49.305958
2013-05-30,63.664288,64.928574,63.501427,64.511429,88379900,50.040657
2013-05-31,64.64286,65.300003,64.214287,64.247147,96075700,49.835648
2013-06-03,64.389999,64.622856,63.21143,64.388573,93088100,49.945351
2013-06-04,64.745712,64.918571,63.912857,64.187141,73182200,49.789112
2013-06-05,63.664288,64.388573,63.387142,63.587143,72647400,49.3237
2013-06-06,63.638573,63.857143,62.007141,62.637142,104233500,48.5868
2013-06-07,62.357143,63.32,61.824287,63.115715,101133900,48.958019
2013-06-10,63.532856,64.154289,62.400002,62.69857,112538300,48.634453
2013-06-11,62.248573,63.251427,61.902859,62.514286,71528100,48.491497
2013-06-12,62.785713,63.035713,61.642857,61.741428,66306800,47.891998
2013-06-13,61.785713,62.44857,61.25,62.279999,71458100,48.309765
2013-06-14,62.200001,62.327145,61.214287,61.435715,67966500,47.654861
2013-06-17,61.634285,62.242859,61.48,61.714287,64853600,47.870945
2013-06-18,61.651428,62.128571,61.458572,61.681427,48756400,47.845463
2013-06-19,61.628571,61.665714,60.42857,60.42857,77735000,46.873631
2013-06-20,59.900002,60.854286,59.310001,59.548573,89327700,46.191036
2013-06-21,59.784286,60,58.299999,59.07143,120279600,45.820908
2013-06-24,58.200001,58.380001,56.864285,57.505714,120186500,44.60643
2013-06-25,57.957142,58.255714,56.975716,57.51857,78540700,44.616375
2013-06-26,57.700001,57.827145,56.522858,56.867142,91931000,44.111076
2013-06-27,57.035713,57.341427,56.220001,56.254284,84311500,43.635693
2013-06-28,55.908573,57.181427,55.552856,56.647144,144629100,43.940441
2013-07-01,57.527142,58.895714,57.317142,58.459999,97763400,45.346634
2013-07-02,58.565716,60.232857,58.495716,59.784286,117466300,46.373867
2013-07-03,60.122856,60.425713,59.635715,60.114285,60232200,46.629845
2013-07-05,60.055714,60.470001,59.335712,59.631428,68506200,46.255302
2013-07-08,60.015713,60.142857,58.664288,59.292858,74534600,45.992683
2013-07-09,59.085712,60.5,58.625713,60.335712,88146100,46.801605
2013-07-10,59.942856,60.685715,59.75,60.104286,70351400,46.622093
2013-07-11,60.421429,61.17857,60.167141,61.041428,81573100,47.34903
2013-07-12,61.092857,61.398571,60.487144,60.93,69890800,47.262585
2013-07-15,60.715714,61.637142,60.685715,61.062859,60479300,47.365639
2013-07-16,60.931427,61.529999,60.595715,61.457142,54134500,47.67149
2013-07-17,61.385715,61.745716,61.174286,61.472858,49747600,47.683678
2013-07-18,61.91143,62.124287,61.515713,61.68,54719700,47.844353
2013-07-19,61.871429,61.997143,60.621429,60.707142,67180400,47.089714
2013-07-22,61.351429,61.392857,60.781429,60.901428,51949100,47.240433
2013-07-23,60.857143,60.994286,59.815716,59.855713,92348900,46.429276
2013-07-24,62.704285,63.512856,62.18,62.93,147984200,48.813957
2013-07-25,62.957142,63.057144,62.258572,62.642857,57373400,48.591228
2013-07-26,62.185715,63.005714,62.048573,62.998573,50038100,48.867146
2013-07-29,62.971428,64.284286,62.885715,63.970001,62014400,49.620686
2013-07-30,64.279999,65.307144,64.175713,64.760002,77355600,50.233463
2013-07-31,64.998573,65.334282,64.204285,64.647141,80739400,50.14592
2013-08-01,65.10714,65.257141,64.751427,65.239998,51562700,50.605789
2013-08-02,65.43,66.121429,65.237144,66.077141,68695900,51.25515
2013-08-05,66.384285,67.238571,66.021431,67.064285,79713900,52.020863
2013-08-06,66.860001,67.412857,66.024284,66.464287,83714400,51.555454
2013-08-07,66.257141,66.714287,65.96714,66.425713,74714500,51.525536
2013-08-08,66.265717,66.300003,65.421425,65.858574,63944300,53.544151
2013-08-09,65.519997,65.779999,64.807144,64.921425,66716300,52.782227
2013-08-12,65.265717,66.949997,65.232857,66.765717,91108500,54.281673
2013-08-13,67.277145,70.665718,66.864288,69.938568,220485300,56.861259
2013-08-14,71.125717,72.035713,70.485718,71.214287,189093100,57.89843
2013-08-15,70.917145,71.771431,69.868568,71.129997,122573500,57.82991
2013-08-16,71.449997,71.848572,71.265717,71.761429,90576500,58.343269
2013-08-19,72.048569,73.391426,72,72.534286,127629600,58.971622
2013-08-20,72.815712,72.938568,71.545715,71.581429,89672100,58.196926
2013-08-21,71.941429,72.449997,71.599998,71.765717,83969900,58.346752
2013-08-22,72.139999,72.227142,71.171425,71.851425,61051900,58.416435
2013-08-23,71.895714,71.907143,71.335716,71.574287,55682900,58.19112
2013-08-26,71.535713,72.885712,71.5,71.852859,82741400,58.41761
2013-08-27,71.14286,71.78714,69.471428,69.798569,106047200,56.747433
2013-08-28,69.428574,70.828575,69.428574,70.128571,76902000,57.015728
2013-08-29,70.235718,70.928574,70.16143,70.242859,59914400,57.108639
2013-08-30,70.285713,70.421425,69.5,69.602859,68074300,56.58831
2013-09-03,70.442856,71.514282,69.621429,69.797142,82982200,56.746265
2013-09-04,71.365715,71.748573,70.897141,71.241432,86258200,57.920506
2013-09-05,71.464287,71.525711,70.519997,70.752853,59091900,57.523273
2013-09-06,71.205711,71.339996,69.992859,71.174286,89881400,57.865902
2013-09-09,72.14286,72.559998,71.925713,72.309998,85171800,58.789276
2013-09-10,72.314285,72.492859,69.928574,70.662857,185798900,57.450104
2013-09-11,66.715714,67.669998,66.401428,66.815712,224674100,54.322304
2013-09-12,66.928574,67.914284,66.572861,67.527145,101012800,54.900715
2013-09-13,67.048569,67.404289,66.385712,66.414284,74708900,53.995949
2013-09-16,65.85714,65.944283,63.888573,64.302856,135926700,52.279324
2013-09-17,63.994286,65.672859,63.92857,65.045715,99845200,52.88327
2013-09-18,66.168571,66.621429,65.808571,66.382858,114215500,53.970406
2013-09-19,67.242859,67.975716,67.035713,67.471428,101135300,54.855423
2013-09-20,68.285713,68.364288,66.571426,66.772858,174825700,54.287479
2013-09-23,70.871429,70.987144,68.942856,70.091431,190526700,56.985535
2013-09-24,70.697144,70.781425,69.688568,69.871429,91086100,56.806667
2013-09-25,69.885712,69.94857,68.775711,68.790001,79239300,55.927444
2013-09-26,69.428574,69.794289,69.128571,69.459999,59305400,56.472164
2013-09-27,69.111427,69.238571,68.674286,68.964287,57010100,56.069149
2013-09-30,68.178574,68.808571,67.772858,68.10714,65039100,55.372272
2013-10-01,68.349998,69.877144,68.339996,69.708572,88470900,56.674255
2013-10-02,69.375717,70.257141,69.10714,69.937141,72296000,56.860092
2013-10-03,70.072861,70.335716,68.677139,69.058571,80688300,56.145794
2013-10-04,69.122856,69.228569,68.371429,69.004288,64717100,56.101662
2013-10-07,69.508568,70.378571,69.335716,69.678574,78073100,56.649872
2013-10-08,69.991432,70.091431,68.648575,68.705711,72729300,55.85891
2013-10-09,69.234283,69.684288,68.325714,69.512856,75431300,56.515137
2013-10-10,70.188568,70.339996,69.577141,69.94857,69650700,56.869381
2013-10-11,69.57,70.548569,69.308571,70.401428,66934700,57.237564
2013-10-14,69.975716,71.082855,69.907143,70.862854,65474500,57.612717
2013-10-15,71.072861,71.714287,70.788574,71.239998,80018400,57.919342
2013-10-16,71.541428,71.790001,71.318573,71.587143,62775300,58.201576
2013-10-17,71.425713,72.111427,71.382858,72.071426,63398300,58.595303
2013-10-18,72.284286,72.751427,72.244286,72.69857,72635500,59.105186
2013-10-21,73.110001,74.900002,73.074287,74.480003,99526700,60.553528
2013-10-22,75.201431,75.492859,72.575714,74.267143,133515900,60.380447
2013-10-23,74.14286,75.095711,74.14286,74.994286,78430800,60.971642
2013-10-24,75,76.067146,74.635712,75.987144,96191200,61.778843
2013-10-25,75.902855,76.175713,75.015717,75.137146,84448000,61.087799
2013-10-28,75.577141,75.85714,74.744286,75.697144,137610200,61.543068
2013-10-29,76.610001,77.035713,73.505714,73.811432,158951800,60.009949
2013-10-30,74.230003,75.360001,73.860001,74.985718,88540900,60.964672
2013-10-31,75,75.355713,74.46714,74.671425,68924100,60.709133
2013-11-01,74.860001,74.971428,73.691429,74.290001,68722500,60.399052
2013-11-04,74.442856,75.260002,74.115715,75.25,61156900,61.179546
2013-11-05,74.940002,75.555717,74.714287,75.064285,66303300,61.028553
2013-11-06,74.878571,74.980003,74.028572,74.417145,55843900,63.06485
2013-11-07,74.225716,74.741432,73.197144,73.21286,65655100,62.044285
2013-11-08,73.511429,74.447144,73.227142,74.365715,69829200,63.021267
2013-11-11,74.284286,74.524284,73.487144,74.150002,56863100,62.838459
2013-11-12,73.952858,74.845711,73.85714,74.28714,51069200,62.95467
2013-11-13,74,74.60714,73.851425,74.375717,49305200,63.029758
2013-11-14,74.687141,75.611427,74.552856,75.451431,70604800,63.941368
2013-11-15,75.225716,75.584282,74.927139,74.998573,79480100,63.55759
2013-11-18,74.998573,75.312859,74.028572,74.089996,61236000,62.787613
2013-11-19,74.147141,74.76857,73.995712,74.221428,52234700,62.898998
2013-11-20,74.175713,74.345711,73.475716,73.571426,48479200,62.348152
2013-11-21,73.942856,74.458572,73.381432,74.44857,65506700,63.091476
2013-11-22,74.21714,74.594284,74.075714,74.257141,55931400,62.929253
2013-11-25,74.431427,75.124283,74.428574,74.82,57327900,63.406246
2013-11-26,74.874283,76.591431,74.85714,76.199997,100345700,64.575745
2013-11-27,76.615715,78,76.199997,77.994286,90862100,66.096306
2013-11-29,78.497147,79.761429,78.258568,79.438568,79531900,67.320251
2013-12-02,79.714287,80.618568,78.688568,78.747147,118136200,66.734314
2013-12-03,79.757141,80.91143,79.668571,80.902855,112742000,68.561172
2013-12-04,80.785713,81.312859,80.117142,80.714287,94452400,68.401375
2013-12-05,81.807144,82.162857,80.915718,81.128571,111895000,68.752472
2013-12-06,80.827141,80.964287,79.938568,80.002853,86088100,67.798485
2013-12-09,80.128571,81.368568,80.128571,80.918571,80123400,68.574486
2013-12-10,80.511429,81.125717,80.171425,80.792854,69567400,68.467964
2013-12-11,81,81.567146,79.955711,80.194283,89929700,67.960686
2013-12-12,80.305717,80.762856,80.004288,80.077141,65572500,67.861435
2013-12-13,80.407143,80.41143,79.095711,79.204285,83205500,67.121719
2013-12-16,79.288574,80.377144,79.28714,79.64286,70648200,67.493378
2013-12-17,79.401428,79.919998,79.054283,79.284286,57475600,67.189507
2013-12-18,78.528572,78.778572,76.971428,78.681427,141465800,66.678619
2013-12-19,78.5,78.571426,77.675713,77.779999,80077200,65.914688
2013-12-20,77.918571,78.80143,77.831429,78.431427,109103400,66.466751
2013-12-23,81.14286,81.531425,80.394287,81.441429,125326600,69.017593
2013-12-24,81.412857,81.697144,80.861427,81.095711,41888700,68.724609
2013-12-26,81.157143,81.35714,80.482857,80.557144,51002000,68.268204
2013-12-27,80.545715,80.629997,79.928574,80.012856,56471100,67.806931
2013-12-30,79.637146,80.012856,78.902855,79.21714,63407400,67.132591
2013-12-31,79.167145,80.182854,79.14286,80.145714,55771100,67.919533
2014-01-02,79.382858,79.575714,78.860001,79.01857,58671200,66.964325
2014-01-03,78.980003,79.099998,77.204285,77.28286,98116900,65.493416
2014-01-06,76.778572,78.114288,76.228569,77.704285,103152700,65.850533
2014-01-07,77.760002,77.994286,76.845711,77.148575,79302300,65.379593
2014-01-08,76.972855,77.937141,76.955711,77.637146,64632400,65.793633
2014-01-09,78.114288,78.122856,76.478569,76.645714,69787200,64.953445
2014-01-10,77.118568,77.257141,75.872856,76.134285,76244000,64.520035
2014-01-13,75.701431,77.5,75.697144,76.53286,94623200,64.857819
2014-01-14,76.888573,78.104286,76.808571,78.055717,83140400,66.148376
2014-01-15,79.074287,80.028572,78.808571,79.622856,97909700,67.476418
2014-01-16,79.271431,79.550003,78.811432,79.178574,57319500,67.099922
2014-01-17,78.78286,78.867142,77.128571,77.238571,106684900,65.455879
2014-01-21,77.284286,78.581429,77.202858,78.438568,82131700,66.472824
2014-01-22,78.701431,79.612854,78.258568,78.78714,94996300,66.768219
2014-01-23,78.562859,79.5,77.830002,79.454285,100809800,67.333588
2014-01-24,79.14286,79.374283,77.821426,78.010002,107338700,66.109619
2014-01-27,78.581429,79.257141,77.964287,78.64286,138719700,66.645943
2014-01-28,72.68,73.571426,71.724289,72.35714,266380800,61.319111
2014-01-29,71.992859,72.48143,71.23143,71.535713,125702500,60.622982
2014-01-30,71.791428,72.35714,70.957146,71.397141,169625400,60.505547
2014-01-31,70.739998,71.647141,70.507141,71.514282,116199300,60.604813
2014-02-03,71.80143,72.53286,71.328575,71.647141,100366000,60.717407
2014-02-04,72.264282,72.779999,71.822861,72.684288,94170300,61.59634
2014-02-05,72.365715,73.611427,72.321426,73.227142,82086200,62.056385
2014-02-06,72.865715,73.35714,72.544289,73.215714,64441300,64.743347
2014-02-07,74.482857,74.704285,73.91143,74.239998,92570100,65.649094
2014-02-10,74.094284,75.998573,74,75.57,86389800,66.82518
2014-02-11,75.80143,76.821426,75.64286,76.565712,70564200,67.705673
2014-02-12,76.707146,77.080002,76.177139,76.559998,77025200,67.700623
2014-02-13,76.379997,77.835716,76.314285,77.775711,76849500,68.775658
2014-02-14,77.495712,77.997147,77.315712,77.71286,68231100,68.720093
2014-02-18,78,78.741432,77.944283,77.998573,65062900,68.972733
2014-02-19,77.821426,78.127144,76.335716,76.767143,78442000,67.883812
2014-02-20,76.141426,76.714287,75.571426,75.878571,76464500,67.098045
2014-02-21,76.112854,76.367142,74.942856,75.035713,69696200,66.352722
2014-02-24,74.735718,75.702858,74.631432,75.364288,72227400,66.643288
2014-02-25,75.625717,75.652855,74.428574,74.580002,57988000,65.949753
2014-02-26,74.80143,75,73.657143,73.907143,69054300,65.354752
2014-02-27,73.877144,75.540001,73.721428,75.381432,75470500,66.658447
2014-02-28,75.582855,76.10714,74.58857,75.177139,92992200,66.477783
2014-03-03,74.774284,75.807144,74.687141,75.394287,59695300,66.669823
2014-03-04,75.85714,76.091431,75.395714,75.891426,64785000,67.109421
2014-03-05,75.845711,76.39286,75.589996,76.05143,50015700,67.250908
2014-03-06,76.112854,76.348572,75.442856,75.821426,46372200,67.047539
2014-03-07,75.870003,75.997147,75.150002,75.777145,55182400,67.008354
2014-03-10,75.480003,76.190002,75.477142,75.845711,44646000,67.068993
2014-03-11,76.492859,76.96286,76.084282,76.584282,69806100,67.722099
2014-03-12,76.358574,76.764282,76,76.658569,49831600,67.787781
2014-03-13,76.777145,77.094284,75.594284,75.807144,64435700,67.034889
2014-03-14,75.541428,75.841431,74.714287,74.955711,59299800,66.281975
2014-03-17,75.385712,75.709999,75.121429,75.248573,49886200,66.540955
2014-03-18,75.128571,75.995712,75.028572,75.914284,52411800,67.129631
2014-03-19,76.03714,76.605713,75.571426,75.894287,56189000,67.111969
2014-03-20,75.69857,76.095711,75.335716,75.528572,52099600,66.788559
2014-03-21,75.989998,76.25,75.190002,76.124283,93511600,67.315308
2014-03-24,76.917145,77.214287,76.437141,77.027145,88925200,68.113724
2014-03-25,77.35714,77.964287,77.084282,77.855713,70573300,68.846397
2014-03-26,78.074287,78.428574,76.980003,77.111427,74942000,68.188232
2014-03-27,77.145714,77.35714,76.445717,76.779999,55507900,67.895157
2014-03-28,76.902855,76.991432,76.321426,76.694283,50141000,67.819397
2014-03-31,77.03286,77.258568,76.561432,76.677139,42167300,67.804207
2014-04-01,76.822861,77.410004,76.681427,77.378571,50190000,68.424469
2014-04-02,77.482857,77.639999,77.18,77.507141,45105200,68.53817
2014-04-03,77.341431,77.5,76.805717,76.970001,40586000,68.063202
2014-04-04,77.115715,77.14286,75.797142,75.974289,68812800,67.182701
2014-04-07,75.431427,75.842857,74.555717,74.781425,72462600,66.127869
2014-04-08,75.027145,75.160004,74.099998,74.777145,60972100,66.124092
2014-04-09,74.662857,75.784286,74.574287,75.760002,51542400,66.993195
2014-04-10,75.811432,76.034286,74.738571,74.78286,59913000,66.12915
2014-04-11,74.14286,74.690002,73.877144,74.230003,67929400,65.640236
2014-04-14,74.557144,74.594284,73.887146,74.525711,51418500,65.901756
2014-04-15,74.324287,74.519997,73.047142,73.994286,66622500,65.431808
2014-04-16,74.007141,74.441429,73.44857,74.144287,53691400,65.564453
2014-04-17,74.285713,75.394287,74.171425,74.991432,71083600,66.313568
2014-04-21,75.048569,76.019997,74.851425,75.881432,45637200,67.100571
2014-04-22,75.472855,75.975716,75.214287,75.957146,50640800,67.167534
2014-04-23,75.580002,75.875717,74.921425,74.964287,98735000,66.289574
2014-04-24,81.172859,81.428574,80.104286,81.110001,189977900,71.724113
2014-04-25,80.647141,81.71286,80.565712,81.705711,97568800,72.250885
2014-04-28,81.828575,85.10714,81.792854,84.870003,167371400,75.049004
2014-04-29,84.82,85.139999,84.215714,84.618568,84344400,74.826683
2014-04-30,84.662857,85.632858,84.257141,84.298569,114160200,74.543709
2014-05-01,84.571426,84.971428,83.765717,84.497147,61012000,74.719299
2014-05-02,84.620003,84.885712,84.244286,84.654289,47878600,74.858269
2014-05-05,84.305717,85.85714,84.285713,85.851425,71766800,75.916885
2014-05-06,85.971428,86.344284,84.915718,84.915718,93641100,75.089447
2014-05-07,85.035713,85.327141,83.961426,84.618568,70716100,74.826683
2014-05-08,84.035713,84.915718,83.771431,83.998573,57574300,77.283211
2014-05-09,83.505714,83.75,82.904289,83.648575,72899400,76.961197
2014-05-12,83.927139,84.808571,83.914284,84.690002,53302200,77.91938
2014-05-13,84.571426,84.934288,84.385712,84.822861,39934300,78.041618
2014-05-14,84.632858,85.342857,84.534286,84.83857,41601000,78.056053
2014-05-15,84.957146,85.228569,84.005714,84.117142,57711500,77.392319
2014-05-16,84.089996,85.361427,83.628571,85.358574,69064100,78.534492
2014-05-19,85.407143,86.761429,85.332855,86.370003,79438800,79.465065
2014-05-20,86.358574,86.628571,85.818573,86.387146,58709000,79.480827
2014-05-21,86.261429,86.671425,86.008568,86.615715,49214900,79.691139
2014-05-22,86.657143,87.121429,86.300003,86.752853,50190000,79.817314
2014-05-23,86.75,87.818573,86.638573,87.732857,58052400,80.718971
2014-05-27,87.982857,89.408569,87.947144,89.375717,87216500,82.230476
2014-05-28,89.431427,89.975716,89.111427,89.144287,78870400,82.01757
2014-05-29,89.692856,90.98143,89.681427,90.76857,94118500,83.511993
2014-05-30,91.139999,92.024284,89.842857,90.428574,141005200,83.199173
2014-06-02,90.565712,90.690002,88.928574,89.807144,92337700,82.627434
2014-06-03,89.779999,91.248573,89.75,91.077141,73177300,83.795898
2014-06-04,91.062859,92.555717,90.872856,92.117142,83870500,84.752747
2014-06-05,92.314285,92.767143,91.80143,92.478569,75951400,85.085281
2014-06-06,92.842857,93.03714,92.067146,92.224289,87484600,84.851349
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000,86.209076
2014-06-10,94.730003,95.050003,93.57,94.25,62777000,86.715096
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,86.356293
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,84.911781
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000,83.982529
2014-06-16,91.510002,92.75,91.449997,92.199997,35561000,84.828972
2014-06-17,92.309998,92.699997,91.800003,92.080002,29726000,84.718567
2014-06-18,92.269997,92.290001,91.349998,92.18,33514000,84.8106
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000,84.516167
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000,83.642128
2014-06-23,91.32,91.620003,90.599998,90.830002,43694000,83.568497
2014-06-24,90.75,91.739998,90.190002,90.279999,39036000,83.062485
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000,83.136078
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000,83.632912
2014-06-27,90.82,92,90.769997,91.980003,64029000,84.626579
2014-06-30,92.099998,93.730003,92.089996,92.93,49482300,85.50061
2014-07-01,93.519997,94.07,93.129997,93.519997,38223000,86.043442
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000,86.006638
2014-07-03,93.669998,94.099998,93.199997,94.029999,22891800,86.51268
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000,88.297592
2014-07-08,96.269997,96.800003,93.919998,95.349998,65222000,87.72715
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000,87.763939
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000,87.44194
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000,87.607529
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000,88.739197
2014-07-15,96.800003,96.849998,95.029999,95.32,45477900,87.69957
2014-07-16,96.970001,97.099998,94.739998,94.779999,53396300,87.202713
2014-07-17,95.029999,95.279999,92.57,93.089996,57298000,85.647842
2014-07-18,93.620003,94.739998,93.019997,94.43,49988000,86.880707
2014-07-21,94.989998,95,93.720001,93.940002,39079000,86.429893
2014-07-22,94.68,94.889999,94.120003,94.720001,55197000,87.14753
2014-07-23,95.419998,97.879997,95.169998,97.190002,92918000,89.420052
2014-07-24,97.040001,97.32,96.419998,97.029999,45729000,89.272858
2014-07-25,96.849998,97.839996,96.639999,97.669998,43469000,89.861679
2014-07-28,97.82,99.239998,97.550003,99.019997,55318000,91.103737
2014-07-29,99.330002,99.440002,98.25,98.379997,43143000,90.514915
2014-07-30,98.440002,98.699997,97.669998,98.150002,33010000,90.303284
2014-07-31,97.160004,97.449997,95.330002,95.599998,56843000,87.957153
2014-08-01,94.900002,96.620003,94.809998,96.129997,48511000,88.444794
2014-08-04,96.370003,96.580002,95.169998,95.589996,39958000,87.947975
2014-08-05,95.360001,95.68,94.360001,95.120003,55933000,87.515549
2014-08-06,94.75,95.480003,94.709999,94.959999,38558000,87.368324
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000,87.359085
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000,87.59948
2014-08-11,95.269997,96.080002,94.839996,95.989998,36585000,88.755272
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000,88.736786
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000,89.911064
2014-08-14,97.330002,97.57,96.800003,97.5,28116000,90.151459
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000,90.595291
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000,91.686363
2014-08-19,99.410004,100.68,99.32,100.529999,69399000,92.953094
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000,92.990074
2014-08-21,100.57,100.940002,100.110001,100.580002,33478000,92.999329
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000,93.683578
2014-08-25,101.790001,102.169998,101.279999,101.540001,40270000,93.886971
2014-08-26,101.419998,101.5,100.860001,100.889999,33152000,93.285942
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000,94.43251
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000,94.543472
2014-08-29,102.860001,102.900002,102.199997,102.5,44595000,94.77462
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000,95.51432
2014-09-03,103.099998,103.199997,98.580002,98.940002,125421000,91.482925
