Index,volatilityQQQ,volatilityTSLA,volatilityMSFT,volatilityINTC,volatilityAAPL,volatilityNFLX,volatilityAMZN,volatilityFB,volatilityGOOG,volatilitySQ,volatilityTWTR,volatilityDATA,volatilityAMD,volatilitySBUX,volatilityWMT,volatilityTGT,volatilityJWN,volatilityPG,volatilityJNJ,volatilityKO,volatilityVRSN,volatilityPANW,volatilityNVDA,volatilityRHT,volatilityUSO,volatilityDIS,volatilityHD,volatilityDUK,volatilitySPOT,volatilityWDC,volatilityGLD,volatilitySLV,volatilityBABA,volatilityBP,volatilityBUD,volatilityGLW,volatilityPFE,volatilitySFIX,volatilitySTX,volatilityT,volatilityV,volatilityXLE,volatilityXLB,volatilityXLI,volatilityXLY,volatilityXLP,volatilityXLV,volatilityXLF,volatilityXLK,volatilityXTL,volatilityXLU,volatilityXLRE,volatilityTLRY,volatilityMU
2017-07-18,0.101959683262474,0.467488216102195,0.125975802116394,0.170550504305502,0.106057601297284,0.654337215608617,0.1516502045864,0.175589982972511,0.119249805196004,0.390233713063269,0.189348356371188,0.246330326187627,0.481605681685126,0.104646047664448,0.210296245914278,0.304063343474373,0.253841992275447,0.09501091117055,0.132168698901327,0.0681624544166709,0.133957345844048,0.194510894779002,0.31746850720976,0.146201464852424,0.215351833889639,0.14713368547156,0.121009667965672,0.0779978157118902,0,0.24760994683485,0.0884027566080536,0.21993696540633,0.201030983051886,0.0951121496545898,0,0.197781757967397,0.096469744226846,0,0.429920450302665,0.161533850697747,0.108794979617787,0.0901911516192795,0.0863367503843941,0.0797283832188408,0.0912546054031931,0.0771356470009365,0.0996700932192717,0.0900479264995505,0.108595411650568,0.121348906020147,0.059314728815065,0.151480774147254,0,0.217110215680693
2017-07-19,0.0611146613245978,0.323025132995216,0.0933832880976271,0.111126001145526,0.0638185444973608,0.638913846301006,0.134722521379166,0.133811444097624,0.095902400010457,0.353830330117056,0.18779495971703,0.229606077360152,0.472552477180653,0.0985827658788562,0.212354319171711,0.285836242247394,0.261883330149369,0.0947743495058462,0.121856528953977,0.0434269807331431,0.0879273600658212,0.177492720752978,0.331545383323036,0.133061129760626,0.22492190062849,0.0743871974606585,0.125095558011898,0.0769370036116919,0,0.239747190356432,0.0882830872609977,0.218977880976009,0.150239223959031,0.0978020619184537,0,0.122659354468513,0.0766173074734846,0,0.335087339770717,0.123681923635817,0.0798852720395712,0.0895889539252928,0.0846681313736293,0.0550809277674301,0.0551815309764984,0.0714862292059738,0.0699187610724045,0.081410428239417,0.0710533933297754,0.121517320170379,0.058938237830268,0.104261935524374,0,0.193414577590384
2017-07-20,0.0588337125649764,0.323118513386364,0.0903478137768916,0.109127374967478,0.0812646803170337,0.654808303597747,0.129645925070163,0.134310858401658,0.10421656668856,0.360246625670033,0.18573841650375,0.21248008701852,0.463172114268332,0.0904359133439634,0.211919271725948,0.275261849690577,0.261900630218935,0.0945439975159839,0.127757842832581,0.0434248638784523,0.0810932745970255,0.150311111142448,0.328829951572785,0.116716548731365,0.175922210639568,0.0705867405158823,0.261075615565327,0.0821307810966002,0,0.241081959824482,0.0527761999166492,0.125367573267706,0.168094454713563,0.0944529548849277,0,0.116124063082705,0.0771990227240831,0,0.316045510575467,0.143163572819391,0.0880587595371233,0.0924230116626502,0.102403609218099,0.0558270037617974,0.051912119580402,0.0711132304107042,0.0721871367933953,0.0692190960570813,0.0652846948020957,0.106956178546356,0.0634699438535454,0.107728802068302,0,0.192700666185574
2017-07-21,0.0647396081262933,0.326966265877708,0.114752649671854,0.0955467366959138,0.0850410350518745,0.654111166272079,0.112117164725434,0.140898803870364,0.0993423034878273,0.361028822517968,0.261809656377916,0.22167539661488,0.42853990111479,0.0875178573443998,0.11749222101633,0.232240394640056,0.205826513936934,0.0833206378461365,0.132888205164816,0.0465443738256891,0.0794399383793915,0.148454162351249,0.270734283594144,0.113928976073571,0.256634268178239,0.0793271148588239,0.260463362962142,0.0770001182673099,0,0.225463352888585,0.0604133091691295,0.130084378164657,0.173563791811078,0.121959789929124,0,0.114275858287343,0.0778434373797677,0,0.315945887700836,0.142310024038781,0.096341640421166,0.115513696836621,0.099857089978,0.0547760547721451,0.0526704458372133,0.0523261827609897,0.070714962609181,0.0694711146213903,0.0713710946750798,0.104334522808909,0.0623473144460938,0.088665027096466,0,0.193991606776378
2017-07-24,0.0641247358701215,0.350803408380066,0.119994314854615,0.105138758804406,0.0952817981377163,0.667296077215663,0.117300022038998,0.139557182035325,0.0972716030568946,0.221766104730851,0.249525782407654,0.221930996539243,0.440771826897861,0.0872458604851558,0.12058684576024,0.266501370463925,0.218948715474594,0.0861036460620606,0.170971892315783,0.0547453789216677,0.0853132475822861,0.142436536959342,0.292466652252704,0.115202936207849,0.259633906479058,0.0828794099942626,0.26694842088748,0.0944944954758458,0,0.190489237138566,0.0616680843153376,0.13078103343785,0.167755235052596,0.12847837138032,0,0.0961598181994612,0.0711230480054446,0,0.314544449703957,0.144239761874422,0.0965472667879863,0.114132338255376,0.099341874437605,0.055797988191805,0.0566240162740633,0.0538304137059817,0.0694812413258237,0.0560239332957313,0.0711529931468397,0.0862147399647991,0.0934139771526648,0.0870198993811706,0,0.154060818712077
2017-07-25,0.0569008934588244,0.357928990942057,0.102475682942377,0.0964081348186242,0.0931371965642158,0.680789327187956,0.109497090744901,0.115160907242008,0.207155216202793,0.16704645158719,0.204146853558888,0.183567074734709,0.411398023077503,0.0799197298081347,0.148168187802817,0.273652412948308,0.25449137013834,0.0989610167626786,0.174224913730805,0.0674067108725003,0.0772708607168614,0.140998885790796,0.208624559629491,0.0906445257737133,0.304381281744468,0.0940589535871008,0.274447967967828,0.0970155052312039,0,0.145297891467347,0.0715716960549935,0.132260005323559,0.133602384860064,0.121289378160313,0,0.0707925110582765,0.0802323981529796,0,1.01112351752927,0.137468778198032,0.107304279323317,0.130703221830266,0.0965599995704697,0.0435148897825961,0.0548406729772188,0.0572160879313347,0.0824308304505935,0.0847257493036763,0.0540956157314153,0.0915458824372613,0.0969146743516311,0.0668085215613521,0,0.349460541883637
2017-07-26,0.0567706397895916,0.333873678789544,0.10469054191768,0.0959764235894613,0.0772459858632009,0.670171276601272,0.101728838409647,0.115329708557299,0.207368716661855,0.162954998178518,0.23679185061079,0.163453190350637,0.333680510881209,0.0974778179255091,0.139646366218329,0.153113245855864,0.246893762385341,0.0930992677376081,0.177704858091384,0.079192344501719,0.0790480734523808,0.124656613580676,0.196436770918559,0.0593681601508289,0.304664425856912,0.09313584100135,0.269907308080215,0.0947742770924794,0,0.130023552103446,0.0708227741897816,0.0934151356327683,0.169115675724921,0.119008605877471,0,0.327932512273249,0.0848141208775791,0,1.00775541232998,0.281309278905189,0.100743381167149,0.130046608143278,0.104460628002599,0.0453229696869912,0.0555054004783835,0.0576307358578674,0.0860366237095174,0.0902987664151139,0.0544758436033676,0.0968220730533143,0.100917762614091,0.0746353138704202,0,0.348516234105471
2017-07-27,0.0674634603172547,0.377658088347432,0.113132335698376,0.0758037340517544,0.142125093647618,0.731195535399382,0.119447103257726,0.174708793371071,0.212521593592942,0.342829850378724,0.846372082522907,0.143124751441054,0.419005645420123,0.175259731816337,0.126815328045516,0.17215362940622,0.260843047817896,0.113647451930777,0.173520927726501,0.082996859559589,0.0684068897751788,0.174585737753299,0.238353753462428,0.122820006787779,0.303041889710595,0.165494896608574,0.277475997395059,0.0971640499028299,0,0.0923764086864937,0.0692654221989236,0.0970542943134057,0.172812193347061,0.115690840478596,0,0.357113021695694,0.0824319892993067,0,0.977911766517922,0.323280096064102,0.135701175272905,0.136447869931562,0.103834159341503,0.040140146088069,0.0626280761918418,0.0642010911265857,0.0861854840207791,0.0924442452309023,0.050068493121522,0.0988945391753941,0.100296078670603,0.0624705054676868,0,0.334037490837287
2017-07-28,0.0684318821863999,0.339397365113818,0.104602644477592,0.0758086066635184,0.147644317114954,0.729721995311273,0.197475939991712,0.168017745728647,0.21987755685919,0.34820895412343,0.827947367442825,0.11350918263842,0.422150015008192,0.560167868807523,0.126835032625492,0.17225701066924,0.265982419096926,0.124717134668407,0.17979871829675,0.0882725638804298,0.0599602294012238,0.177936245280614,0.257294347776175,0.125289313345066,0.278291940485217,0.162117075482709,0.273235348434123,0.0985496677267653,0,0.411773446471313,0.0733658828519434,0.0955700783721946,0.199179519251406,0.118148871087219,0,0.347225389689832,0.0841940856395532,0,0.984554307563412,0.339027851768768,0.13980010570237,0.136431982664634,0.104755459411159,0.0459599373657918,0.0822879365331326,0.0862467803413447,0.0894091478140659,0.0904538843572666,0.0513274915811785,0.120998740423144,0.101569878368561,0.0633934680817397,0,0.362125534437032
2017-07-31,0.0656357528151307,0.373595757755974,0.107027888105902,0.0761659322537008,0.148255458100161,0.271546450452551,0.248179481750592,0.207953563423359,0.208481742341924,0.338445646753944,0.82360133777637,0.117108995646524,0.424497367257828,0.560878991112438,0.120797971753823,0.171501911720966,0.21229840286248,0.114708707422553,0.152903579897396,0.0929487233111238,0.114334022816374,0.175378082625985,0.255778814557729,0.126821026716791,0.278573976130535,0.162879408125927,0.279717928510594,0.0987362133978432,0,0.416007335845873,0.0706909456493851,0.0886416135249061,0.213817264876471,0.116786728324641,0,0.342523669872475,0.0814815882740664,0,0.996379247009224,0.324035552188129,0.136857362179542,0.130315321302426,0.110158087251226,0.0457694976352218,0.080014295698268,0.0864224141228167,0.0894911723351262,0.0965548039645108,0.0556102952695825,0.124359597571252,0.101774867276031,0.0637879587478861,0,0.385867235984381
2017-08-01,0.0577762697627314,0.375901020653393,0.0938160831476734,0.136720913553284,0.152954315147258,0.271759246416387,0.255389198851084,0.206844943237557,0.202257075251687,0.347978720682051,0.824153063482809,0.131903984171417,0.425326838691964,0.572942083523738,0.105499439203013,0.171913820227774,0.20600239704287,0.108885232827902,0.146965420163771,0.0980200302267098,0.161080990830151,0.176120786025302,0.266188096661713,0.137401112187384,0.308625124856861,0.159714866874042,0.275191747275583,0.0986951541205457,0,0.42106243036454,0.0714698750989134,0.105369596512197,0.212425026048339,0.202596459626833,0,0.34776126711386,0.0636696025521764,0,0.998168994834788,0.329670223010372,0.147370073167304,0.109346554458783,0.0912440058404018,0.0436346287376121,0.0764219689379019,0.0856140291593778,0.0751246868197612,0.101230837298751,0.0556027471245262,0.113676640513806,0.10309150196226,0.0556159107182829,0,0.399581109439514
2017-08-02,0.0595245550136831,0.384406616262716,0.0847633175080489,0.137285969421102,0.291703626280892,0.273684281034232,0.254267350520402,0.210342509821076,0.203351356280613,0.357307446441099,0.78766975194994,0.185524898219617,0.432913984572922,0.582091370039968,0.108093223197966,0.173940548207714,0.365316966038775,0.11107712806961,0.127080440895279,0.100405943410865,0.160839710606005,0.179538970706638,0.250758932030882,0.166815964027185,0.298850386062872,0.196765956776295,0.139886670146879,0.0983523994146621,0,0.409311324977968,0.0753582463355294,0.119432202481478,0.23448860369475,0.20230042743775,0,0.357303156024799,0.0657497465741759,0,0.996039912748505,0.352964834451234,0.145038129597515,0.110298935509594,0.0859805719334882,0.0488723357641138,0.0771632744729566,0.0858836343719586,0.0588511398025017,0.100230409842042,0.056542371350324,0.13291998973828,0.0994982945334937,0.0610680473271952,0,0.407090559885209
2017-08-03,0.0628421932484689,0.515411004543029,0.083218195912723,0.143831645790792,0.301809705583993,0.214265850979377,0.255866761160958,0.213310228818202,0.195569445002357,0.422723122375823,0.808673620163088,0.494439258006229,0.430119426246506,0.584068221558627,0.10536144863641,0.173932108310232,0.365727916699128,0.113400506751872,0.138168667817864,0.0989933013021143,0.163846496605236,0.187103044547187,0.261880601100215,0.166804972295853,0.245144156930252,0.195763936401192,0.136518241476704,0.106902948634053,0,0.413020342697824,0.064039774975992,0.104587226544642,0.239541565751086,0.191105666565482,0,0.353296282562043,0.114669157831496,0,0.996355012747493,0.352706695318993,0.135902710908301,0.125075047248028,0.0921369161754482,0.0571159138120517,0.0787190899257275,0.0858431235092888,0.0621723578418031,0.10457737005023,0.0576192511150467,0.136457349216821,0.0963271196774264,0.0626858891132921,0,0.407222520175254
2017-08-04,0.057008681389868,0.488156768664627,0.0985037871476946,0.140081163659297,0.298007824264688,0.222873892487368,0.237011467360463,0.210584204621385,0.189578962167982,0.423928843649049,0.82047458675344,0.498232388457591,0.402202260809634,0.583242359835815,0.11983832114919,0.1320150796293,0.360657051467214,0.108182384629189,0.101754269201382,0.0980756930225273,0.15991466229678,0.175519854649391,0.254895103988901,0.163806445100136,0.239874832614743,0.212321087750481,0.0968351858659738,0.09234323199367,0,0.431562227524677,0.0806259216184832,0.161347323017074,0.239432494877622,0.17931865995859,0,0.352456688490009,0.115567405684825,0,0.990948942687144,0.344262604238298,0.130717472435541,0.12488406665668,0.098949240606052,0.0563580872223703,0.0761953650678194,0.0851711346301352,0.0615476625479842,0.107096421338598,0.0573895227147347,0.140509628315738,0.0803553549670021,0.0642952077623023,0,0.419308501350643
2017-08-07,0.0674282207841083,0.485335046666038,0.0808251618412732,0.140494598744109,0.305292409967694,0.22979584189802,0.24132093810682,0.214278222189449,0.120034807508095,0.441542785535144,0.828570968457725,0.510862580045691,0.437365260116821,0.579556050395576,0.0803055118889151,0.109449781251326,0.340401606823471,0.103313837902949,0.0893545006443183,0.0886190876304034,0.146235253265687,0.181905768959556,0.29655451165043,0.164489853780509,0.190102225571106,0.22217815088995,0.0743695373333311,0.0711904417507643,0,0.437037831474065,0.0783420643400291,0.16107637464009,0.303085949863152,0.177953961749532,0,0.340363629661882,0.123585767315835,0,0.183678330140072,0.342861427123393,0.130605754530444,0.11120431005592,0.0701859957562222,0.0554941276590779,0.0661362665519578,0.0865439507741304,0.0564363218090204,0.0883119756969014,0.0643262773264106,0.131499671094447,0.0652204650565529,0.0645596452113209,0,0.369737890854495
2017-08-08,0.0651997302917167,0.499956218755398,0.0918974168613999,0.143412503413728,0.305924744571909,0.220597449923504,0.218321986231827,0.219287663175892,0.12000341382039,0.438150886086674,0.829120251810446,0.519564358947535,0.319892368813142,0.584471548416259,0.0800838746931658,0.107755623854224,0.339802310495815,0.103409464364783,0.0826738901958012,0.064790164894373,0.133681361295455,0.182369073368703,0.305528232469244,0.159252224595249,0.178525111106331,0.222992752257978,0.0693848364809741,0.0663771132083985,0,0.450022629745768,0.0663534735031916,0.173936998085319,0.290712600989529,0.18459814699735,0,0.213950374265252,0.116730351006708,0,0.131305328445574,0.232922489528383,0.124695227468267,0.110510089743968,0.0738392102023953,0.058428102631033,0.0662659395126557,0.0893341962409258,0.0585713978110449,0.0797156413501204,0.0626699022640505,0.136342543045092,0.0532657160975207,0.0495327966158523,0,0.37705522483356
2017-08-09,0.0553778393718809,0.462367290385101,0.0711585934176902,0.143252032680449,0.270185789755528,0.154840928262484,0.218382473599599,0.158697022489216,0.096777860490916,0.346664830473122,0.251681601024128,0.519233330138062,0.266865530964321,0.548948726117498,0.067959695755592,0.136391753729065,0.309743077876137,0.0715953065056593,0.0876200576637675,0.0390668970088164,0.152081522046853,0.143753706108068,0.218182788870461,0.133219284733667,0.176860682827478,0.241509406427011,0.0797868390216496,0.0714454758163808,0,0.453394547828239,0.0922487002819005,0.227814392946395,0.282214712245108,0.203268272151588,0,0.139965876368135,0.118096285748247,0,0.147540420197594,0.102943419863541,0.0995643112721516,0.0877714168419658,0.0758039222259688,0.0469715441877801,0.0548012672725183,0.0685927374054981,0.0479685228400096,0.0696447117763058,0.057939495328218,0.150817471274907,0.0672207079464548,0.0508690678749216,0,0.36140161828036
2017-08-10,0.130037482806226,0.492804191138727,0.102552301510468,0.16706665535279,0.354009561031539,0.223586767924921,0.22043275640475,0.183848133108656,0.111326357657316,0.386145060853953,0.273277419255985,0.55308805676533,0.365398768380945,0.192517872320281,0.102575420828249,0.268672650072195,0.374659831421127,0.0633864211506647,0.0814240553572898,0.0452649341096639,0.17159084534457,0.156876317086707,0.339411054282312,0.160799222541468,0.209548282695403,0.239898901443728,0.111216515185993,0.0688979383794397,0,0.248911706583881,0.0920495642312773,0.23254290480141,0.32429253334463,0.237163441122916,0,0.199178504645323,0.117171989174494,0,0.229320559442064,0.0934167395023862,0.130692299086682,0.0973226207022634,0.0912274284098443,0.0848681485051259,0.0867948969677858,0.0561888282814359,0.0720147664710311,0.126816733314189,0.125450521100487,0.174161062163584,0.064845101145066,0.0675980602115087,0,0.378243359734401
2017-08-11,0.139134811980755,0.423930075242101,0.138128622543477,0.174842338323318,0.352308631285578,0.252477116999887,0.180498966756112,0.161085213616046,0.117268544139051,0.387416811689062,0.197941367320919,0.549110197563833,0.382771813440788,0.193604646755776,0.104911660732853,0.260854505411324,0.375028499150313,0.063765487846009,0.0742376609840061,0.0444000304085489,0.168632033471815,0.161277591461,0.44976964657425,0.217937483992079,0.20424260614354,0.250097440181391,0.106438763308671,0.0868926367112023,0,0.260583908865422,0.0935188085771283,0.232271387370169,0.315505545810057,0.252513040069923,0,0.218397815060783,0.121583815588614,0,0.262245986171475,0.0923572786510644,0.132825069361833,0.0914847076866416,0.0867040628344572,0.0852154758777807,0.095636989581271,0.0565930766480336,0.0767978512540003,0.119205971034211,0.130671772111681,0.192885523651361,0.077111640580356,0.0726001622968709,0,0.340129492588927
2017-08-14,0.157195477406987,0.399896280497335,0.159892886454699,0.130430788709422,0.355221168773846,0.248763430162108,0.19777193945016,0.183509266329089,0.13118794087811,0.383316847978877,0.203128635237331,0.555434773184999,0.475309250042787,0.171148266178184,0.101077312052397,0.260334634288139,0.37895146685641,0.0641720644293615,0.0743726567059776,0.049441324808058,0.156077882281365,0.179620212658122,0.626937644757526,0.222981467996783,0.229606227553223,0.235391771596868,0.114315726221864,0.089655592439945,0,0.345063136299724,0.104805685581454,0.227964853876283,0.335905133174411,0.160869859160678,0,0.222152314557255,0.120630939827312,0,0.255311337124243,0.115699245087159,0.148115673364254,0.0882595166009497,0.106667575091878,0.102456109201315,0.10592411651696,0.0629916439279363,0.0892453265254455,0.138330270250353,0.155022148872921,0.194513466219774,0.0773646616792854,0.121019508935444,0,0.412632758916976
2017-08-15,0.156555758419597,0.409992047016875,0.160678415699021,0.129269933373076,0.269046771392387,0.25227231205546,0.197726640377619,0.182013592552044,0.131186082596649,0.384294311931048,0.20321058951768,0.52853150828879,0.48448730165279,0.143368251829494,0.101127639009799,0.29025029948583,0.284177818674836,0.0694213663050659,0.0721762225566117,0.0631844878254536,0.156383879330277,0.167630640592949,0.629666391291926,0.199377170200364,0.227417572616,0.236197175196022,0.197350564738779,0.0947126122245488,0,0.346420765465807,0.114472048847299,0.266670211654215,0.331418375542943,0.153099378363098,0,0.270080194863651,0.115797259880202,0,0.255443644376579,0.0901919813774016,0.151384462810758,0.0882547756451906,0.106217744731585,0.100939990177614,0.114279323403605,0.0675224898846215,0.0888786067305632,0.137939879250554,0.154723477727263,0.188272232887757,0.0793031804442287,0.118763982253247,0,0.415922990317857
2017-08-16,0.154843590294276,0.269225679732435,0.161110192044498,0.13006684155505,0.261326970961561,0.267314120982664,0.193624748034112,0.183801280997317,0.128765956379904,0.29740220703402,0.213400960788898,0.262951786838112,0.506152744827086,0.148010091668849,0.0994702809854867,0.361773110134799,0.275398088434689,0.0664625892719394,0.0624543542006552,0.0634861354795055,0.156781203937055,0.178042877643437,0.629197465412138,0.21439973786732,0.237335090630757,0.240833586568384,0.211326193416127,0.0919354735776657,0,0.371200235317866,0.120207702959195,0.299525872272104,0.332444661351822,0.153480625449653,0,0.260852509237383,0.0801192304810779,0,0.257400213200862,0.0909136265215113,0.14457316297061,0.0753999130250867,0.114744900298337,0.098107558840996,0.120195704466343,0.0677488656364368,0.0900007392209632,0.137238037565249,0.15374360221805,0.187387690014421,0.0779604738783991,0.119490341182288,0,0.391677659813416
2017-08-17,0.192147381112793,0.29047454020822,0.187653699086079,0.15578052533854,0.288902156904104,0.271458956122609,0.213801163747059,0.206946609487913,0.156584688076002,0.311219072373526,0.228575908420921,0.258879437453013,0.515267932305034,0.149706110566909,0.130572308785495,0.355784678003192,0.274410443826213,0.0708736826968737,0.0793993953372157,0.0748878342479642,0.167268327398921,0.198506822614128,0.638433505786628,0.228672121370118,0.226549419752689,0.238305016471992,0.21810224216916,0.0955801320732787,0,0.370175926507021,0.108221504924855,0.262573212753827,0.352611267461084,0.138369900849051,0,0.276314697666219,0.0926261244267738,0,0.29472776637212,0.122582111801262,0.163647834748,0.0766811608939152,0.138371441928258,0.133476342368885,0.144141461452562,0.086670690121505,0.111284191098553,0.154234593538842,0.191255307493563,0.192588387459935,0.0853092199436272,0.12379108994842,0,0.464694097776824
2017-08-18,0.186110041093519,0.296416348624501,0.186622824467465,0.149769992470356,0.275751415398633,0.266283185408832,0.20875027720536,0.18769663782308,0.155530949853637,0.297963801961104,0.229713779361295,0.259724563393315,0.486953934429249,0.140982662776973,0.11322584447916,0.353286497134143,0.247724228992435,0.0608641610277095,0.0801183170027615,0.0780023340527343,0.16872282299446,0.19739817017687,0.60575995694703,0.229375550153279,0.318706805368118,0.235733472675654,0.223790337097441,0.101184353624476,0,0.37087417376936,0.108672801712009,0.260675530642152,0.323922675208391,0.100777477989523,0,0.276754335947229,0.0893309819777963,0,0.291149253768605,0.120317435064706,0.161932385036923,0.0969652800855932,0.138275869779564,0.132891736052045,0.140883047504539,0.0776303375342738,0.109862889087623,0.155388330631223,0.186575039862624,0.189446731464842,0.0889256595943902,0.128486309442755,0,0.466715125560956
2017-08-21,0.186194439299989,0.260604034366533,0.185289880327752,0.14845989329344,0.270468401270874,0.268160818916659,0.208713265438598,0.189448933810489,0.155957186780811,0.284206667638897,0.2218303632603,0.25838902395694,0.489172362860535,0.131363590986146,0.115685798335823,0.355951327008899,0.246180277206946,0.0629399286874284,0.0820719941010871,0.0777907389203658,0.172308641429207,0.190839262733021,0.606617018121142,0.243518163565719,0.34616922298375,0.233757869915848,0.239091041904955,0.0995789535556688,0,0.371759363647682,0.108853581871044,0.256465202677773,0.312387404891142,0.101725043126377,0,0.288506276867267,0.0930760637274729,0,0.291768176699392,0.129333763110145,0.163377235915781,0.0956717668269809,0.133775486508122,0.135005467875305,0.142278658220563,0.0775081584291979,0.11443900530227,0.155380678157653,0.186717943082968,0.185099964336214,0.0885144183145155,0.141847774555164,0,0.500813031325996
2017-08-22,0.209252945550406,0.279700378732893,0.199848833305721,0.137097141311393,0.285376883768913,0.289777079923405,0.22866138606034,0.202582354562273,0.195133177295544,0.354690853803657,0.280691223071343,0.276826866549492,0.492879167417073,0.17664215239559,0.1201473249569,0.350259349631271,0.281582344945203,0.0625209655197043,0.0878134149643654,0.0784896102264782,0.177283108457228,0.197393304312782,0.619385309582931,0.251586582157101,0.343159906945679,0.151751761968625,0.2262634934803,0.0957296978103182,0,0.399119304976674,0.0983443575811481,0.215316464233902,0.329148937098202,0.119829979146479,0,0.298633062551942,0.113902502041234,0,0.332242212477015,0.146753162581991,0.16300408393244,0.111127841983438,0.153171401303253,0.153793849739705,0.160287506842219,0.0771287491067075,0.13518603226849,0.172957026477023,0.206673883106314,0.201819970221402,0.0800199492740573,0.141629911085554,0,0.514234384751829
2017-08-23,0.169077970741498,0.333036902463444,0.182200547017611,0.134998950648765,0.189116815949924,0.202238641344624,0.184819700291952,0.160911649933633,0.164613418122535,0.278675306945447,0.235238652865289,0.212455325767595,0.406374464092933,0.164123646191776,0.105458399566391,0.271548132861587,0.162741991039471,0.0660299314053539,0.121043619522901,0.0761387095377336,0.125672930342266,0.192865381819058,0.588021704765073,0.223180779875773,0.329313191267821,0.145658894455772,0.224506281280659,0.0970621458064774,0,0.357985988728984,0.0922008005036519,0.205514569672978,0.159885839760599,0.0991668323211438,0,0.261101438283048,0.115647242094466,0,0.357736134906292,0.145439704612524,0.142808463204552,0.113716097319534,0.136535127848867,0.146513904686471,0.145724589456699,0.0750584401224057,0.122362689260531,0.144701758865186,0.169758147855934,0.166889732894555,0.0800880325296931,0.140885852493452,0,0.438220029285814
2017-08-24,0.165838328154272,0.329943667078879,0.164052008536926,0.137389640422779,0.181392919832451,0.186613309668949,0.17324723984163,0.163228746924758,0.166771741304784,0.278738799948134,0.24351298417443,0.210886074306115,0.404898078018754,0.166048106904365,0.149130857840884,0.354650552845965,0.185952448203809,0.0607254707218411,0.121138216247837,0.0756627725920872,0.125425579939991,0.194242819846927,0.48675836473657,0.202161202883796,0.336528248521404,0.140928333400144,0.216299529216194,0.083323544244958,0,0.357471421327559,0.0898671194674772,0.209215008238535,0.174710794491524,0.072933244026025,0,0.247179398374884,0.11241002356691,0,0.325225965460018,0.148391368244739,0.143490192307891,0.112860845268945,0.136016037819691,0.146804034317369,0.140945096539229,0.10681281704461,0.122436240235611,0.143025692402598,0.167699974998993,0.167255702628397,0.0673735879661912,0.133895862224651,0,0.44657678563436
2017-08-25,0.147146263412803,0.3162433516218,0.139301366847775,0.0965503283981478,0.162964263778533,0.195646727110455,0.138571775281037,0.135791785731469,0.162166349609854,0.310949940043039,0.265883527281718,0.179733827325619,0.325143886495738,0.169156176287163,0.149088672140574,0.366487096996131,0.266704935291733,0.0599113965904763,0.128346785884504,0.073522088759822,0.123229311916557,0.220065876407637,0.238737191164049,0.197399289218533,0.303787333607787,0.144794049292629,0.229612066480891,0.0838947543739467,0,0.328117153635229,0.0822753761024553,0.211292390458904,0.253244836272707,0.0936015173665082,0,0.229791479830471,0.115155304355994,0,0.324454121145773,0.143032884745441,0.114955250017448,0.118021260827094,0.128499579413254,0.135046388955526,0.133456791307827,0.104141363193893,0.11648851621309,0.119432589629232,0.14249015761996,0.149295420488898,0.0647425486464643,0.105775707326991,0,0.394855294592433
2017-08-28,0.14887716005242,0.316358458063478,0.137391067022533,0.0958003171122682,0.161138540592856,0.189296298726611,0.139989676153333,0.141664941029552,0.162331624453046,0.30021484450892,0.255027417618563,0.180347556243597,0.298959514019182,0.168064989479503,0.149154584776532,0.341057586175607,0.253438811405597,0.0521167875530264,0.128741248964123,0.0499314779006415,0.120206330161056,0.221275707641047,0.241891233738335,0.197421666857201,0.327199846090817,0.144806954248162,0.191533521610246,0.0712450589772153,0,0.329293707869874,0.0988162994084977,0.189067897827046,0.298391037988196,0.092713385391169,0,0.149865197358594,0.115318017183286,0,0.329696410628719,0.135937460597546,0.110825945096304,0.118538885985282,0.128445438495509,0.135149129326265,0.12724508043231,0.0965157932136066,0.120291754768624,0.121926220143716,0.142676173825087,0.14809382354037,0.0615582055320034,0.110200481821937,0,0.408690883495413
2017-08-29,0.150760892370515,0.319166166225262,0.133861866738579,0.101633232838066,0.165749469259792,0.19159809910442,0.155587228512668,0.144962508328096,0.166806391665751,0.299485596388634,0.252310092637577,0.178711411527773,0.263525702127193,0.171294686669978,0.162664698221216,0.268384328175508,0.262277810766369,0.0510583260974167,0.124995237781799,0.0505863219281193,0.129593250035563,0.212839189950603,0.234850062333311,0.187185385233615,0.314546500014267,0.140759160843011,0.182467498018918,0.0556924122871638,0,0.322591789661227,0.0995866063697856,0.148528555779377,0.304415488843767,0.0820448159901024,0,0.155179270359512,0.115219380028234,0,0.325544497685712,0.135327431354003,0.105847221207478,0.107615156555727,0.11992715457008,0.141778884860337,0.121463620977746,0.0966565444766771,0.119799901812974,0.122122622932528,0.143970736572223,0.148608135325633,0.0632637499506939,0.109375557356771,0,0.375883143971397
